name,overseas,withdrawn,role,keeper,batting_type,bowling_type,team,year,batting_hand,bowling_arm,bowling_speed,spin_type
Steven Crook,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Ben Duckett,False,False,Top-order batsman,False,Left-hand bat,,Northamptonshire,2018,L,,,
Richard Gleeson,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Brett Hutton,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Rob Keogh,False,False,Batting allrounder,False,Right-hand bat,,Northamptonshire,2018,R,,,
Rory Kleinveldt,True,False,Bowler,False,Right-hand bat,,Northamptonshire,2018,R,,,
Richard Levi,True,False,Opening batsman,False,Right-hand bat,,Northamptonshire,2018,R,,,
Rob Newton,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Seekkuge Prasanna,True,False,Allrounder,False,Right-hand bat,,Northamptonshire,2018,R,,,
Luke Procter,False,False,,False,Left-hand bat,,Northamptonshire,2018,L,,,
Adam Rossington,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Ben Sanderson,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2018,R,,,
Tom Sole,False,False,Bowling allrounder,False,Right-hand bat,,Northamptonshire,2018,R,,,
Alex Wakely,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Graeme White,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Saif Zaib,False,False,,False,Left-hand bat,,Northamptonshire,2018,L,,,
Jake Ball,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Stuart Broad,False,False,Bowler,False,Left-hand bat,,Nottinghamshire,2018,L,,,
Daniel Christian,True,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Paul Coughlin,False,False,,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Luke Fletcher,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Mark Footitt,False,False,,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Harry Gurney,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Jake Libby,False,False,Batsman,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Steven Mullaney,False,False,Batting allrounder,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Chris Nash,False,False,Opening batsman,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Billy Root,False,False,,False,Left-hand bat,,Nottinghamshire,2018,L,,,
Ish Sodhi,True,False,Bowler,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Riki Wessels,False,False,Middle-order batsman,False,Right-hand bat,,Nottinghamshire,2018,R,,,
Luke Wood,False,False,Bowling allrounder,False,Left-hand bat,,Nottinghamshire,2018,L,,,
Tom Abell,False,False,Batting allrounder,False,Right-hand bat,,Somerset,2018,R,,,
Corey Anderson,True,False,Batting allrounder,False,Left-hand bat,,Somerset,2018,L,,,
Tom Banton,False,False,Opening batsman,False,Right-hand bat,,Somerset,2018,R,,,
Dom Bess,False,False,Bowling allrounder,False,Right-hand bat,,Somerset,2018,R,,,
Josh Davey,False,False,Bowler,False,Right-hand bat,,Somerset,2018,R,,,
Steven Davies,False,False,Wicketkeeper,True,Left-hand bat,,Somerset,2018,L,,,
Ben Green,False,False,Allrounder,False,Right-hand bat,,Somerset,2018,R,,,
Lewis Gregory,False,False,Allrounder,False,Right-hand bat,,Somerset,2018,R,,,
Tim Groenewald,False,False,Bowler,False,Right-hand bat,,Somerset,2018,R,,,
James Hildreth,False,False,Middle-order batsman,False,Right-hand bat,,Somerset,2018,R,,,
Jack Leach,False,False,Bowler,False,Left-hand bat,,Somerset,2018,L,,,
Johann Myburgh,False,False,,False,Right-hand bat,,Somerset,2018,R,,,
Craig Overton,False,False,Bowler,False,Right-hand bat,,Somerset,2018,R,,,
Jamie Overton,False,False,Bowler,False,Right-hand bat,,Somerset,2018,R,,,
Peter Trego,False,False,Batting allrounder,False,Right-hand bat,,Somerset,2018,R,,,
Finlay Trenouth,False,False,Middle-order batsman,False,Right-hand bat,,Somerset,2018,R,,,
Marcus Trescothick,False,False,Opening batsman,False,Left-hand bat,,Somerset,2018,L,,,
Roelof van der Merwe,False,False,Allrounder,False,Right-hand bat,,Somerset,2018,R,,,
Paul van Meekeren,True,False,Bowler,False,Right-hand bat,,Somerset,2018,R,,,
Max Waller,False,False,,False,Right-hand bat,,Somerset,2018,R,,,
Rory Burns,False,False,Top-order batsman,False,Left-hand bat,,Surrey,2018,L,,,
Gus Atkinson,False,False,Bowler,False,Right-hand bat,,Surrey,2018,R,,,
Gareth Batty,False,False,Bowler,False,Right-hand bat,,Surrey,2018,R,,,
Scott Borthwick,False,False,Batting allrounder,False,Left-hand bat,,Surrey,2018,L,,,
Sam Curran,False,False,Allrounder,False,Left-hand bat,,Surrey,2018,L,,,
Tom Curran,False,False,Bowling allrounder,False,Right-hand bat,,Surrey,2018,R,,,
Jade Dernbach,False,False,Bowler,False,Right-hand bat,,Surrey,2018,R,,,
Matt Dunn,False,False,Bowler,False,Left-hand bat,,Surrey,2018,L,,,
Dean Elgar,False,False,Opening batsman,False,Left-hand bat,,Surrey,2018,L,,,
Aaron Finch,True,False,Top-order batsman,False,Right-hand bat,,Surrey,2018,R,,,
Ben Foakes,False,False,Wicketkeeper batsman,True,Right-hand bat,,Surrey,2018,R,,,
Arun Harinath,False,False,,False,Left-hand bat,,Surrey,2018,L,,,
Will Jacks,False,False,Batsman,False,Right-hand bat,,Surrey,2018,R,,,
Nic Maddinson,True,False,Opening batsman,False,Left-hand bat,,Surrey,2018,L,,,
Conor McKerr,False,False,,False,Right-hand bat,,Surrey,2018,R,,,
Stuart Meaker,False,False,Bowler,False,Right-hand bat,,Surrey,2018,R,,,
Morne Morkel,True,False,Bowler,False,Left-hand bat,,Surrey,2018,L,,,
Ryan Patel,False,False,Batting allrounder,False,Left-hand bat,,Surrey,2018,L,,,
Mathew Pillans,False,False,,False,Right-hand bat,,Surrey,2018,R,,,
Ollie Pope,False,False,Middle-order batsman,False,Right-hand bat,,Surrey,2018,R,,,
Jason Roy,False,False,Opening batsman,False,Right-hand bat,,Surrey,2018,R,,,
Mark Stoneman,False,False,Top-order batsman,False,Left-hand bat,,Surrey,2018,L,,,
Freddie van den Bergh,False,False,,False,Right-hand bat,,Surrey,2018,R,,,
Amar Virdi,False,False,Bowler,False,Right-hand bat,,Surrey,2018,R,,,
Jofra Archer,False,False,Bowler,False,Right-hand bat,,Sussex,2018,R,,,
Will Beer,False,False,,False,Right-hand bat,,Sussex,2018,R,,,
Danny Briggs,False,False,Bowler,False,Right-hand bat,,Sussex,2018,R,,,
Ben Brown,False,False,Wicketkeeper batsman,True,Right-hand bat,,Sussex,2018,R,,,
Tom Bruce,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2018,R,,,
Michael Burgess,False,False,,False,Right-hand bat,,Sussex,2018,R,,,
Laurie Evans,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2018,R,,,
Harry Finch,False,False,,False,Right-hand bat,,Sussex,2018,R,,,
George Garton,False,False,Bowler,False,Left-hand bat,,Sussex,2018,L,,,
Tom Haines,False,False,,False,Left-hand bat,,Sussex,2018,L,,,
Chris Jordan,False,False,Bowler,False,Right-hand bat,,Sussex,2018,R,,,
Rashid Khan,True,False,Bowler,False,Right-hand bat,,Sussex,2018,R,,,
Delray Rawlins,False,False,Batting allrounder,False,Left-hand bat,,Sussex,2018,L,,,
Ollie Robinson,False,False,Bowler,False,Right-hand bat,,Sussex,2018,R,,,
Abidine Sakande,False,False,,False,Right-hand bat,,Sussex,2018,R,,,
Phil Salt,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2018,R,,,
Stiaan van Zyl,True,False,Allrounder,False,Left-hand bat,,Sussex,2018,L,,,
Luke Wells,False,False,,False,Left-hand bat,,Sussex,2018,L,,,
Stuart Whittingham,False,False,Bowler,False,Right-hand bat,,Sussex,2018,R,,,
David Wiese,True,False,Allrounder,False,Right-hand bat,,Sussex,2018,R,,,
Luke Wright,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2018,R,,,
Tim Ambrose,False,False,Middle-order batsman,False,Right-hand bat,,Warwickshire,2018,R,,,
Liam Banks,False,False,Batsman,False,Right-hand bat,,Warwickshire,2018,R,,,
Keith Barker,False,False,Bowler,False,Left-hand bat,,Warwickshire,2018,L,,,
Ian Bell,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2018,R,,,
Henry Brookes,False,False,Bowler,False,Right-hand bat,,Warwickshire,2018,R,,,
Colin de Grandhomme,True,False,Allrounder,False,Right-hand bat,,Warwickshire,2018,R,,,
Sam Hain,True,False,Middle-order batsman,False,Right-hand bat,,Warwickshire,2018,R,,,
Oliver Hannon-Dalby,False,False,,False,Left-hand bat,,Warwickshire,2018,L,,,
Jeetan Patel,True,False,Bowler,False,Right-hand bat,,Warwickshire,2018,R,,,
Ed Pollock,False,False,Opening batsman,False,Left-hand bat,,Warwickshire,2018,L,,,
Boyd Rankin,True,False,Bowler,False,Left-hand bat,,Warwickshire,2018,L,,,
Will Rhodes,False,False,,False,Left-hand bat,,Warwickshire,2018,L,,,
Dom Sibley,False,False,Opening batsman,False,Right-hand bat,,Warwickshire,2018,R,,,
Ryan Sidebottom,False,False,,False,Left-hand bat,,Warwickshire,2018,L,,,
Olly Stone,False,False,Bowler,False,Right-hand bat,,Warwickshire,2018,R,,,
Aaron Thomason,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2018,R,,,
Jonathan Trott,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2018,R,,,
Chris Woakes,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2018,R,,,
Chris Wright,False,False,,False,Right-hand bat,,Warwickshire,2018,R,,,
Moeen Ali,False,False,Batting allrounder,False,Left-hand bat,,Worcestershire,2018,L,,,
Pat Brown,False,False,Bowler,False,Right-hand bat,,Worcestershire,2018,R,,,
Joe Clarke,False,False,Middle-order batsman,False,Right-hand bat,,Worcestershire,2018,R,,,
Ben Cox,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
Brett D'Oliveira,False,False,Batting allrounder,False,Right-hand bat,,Worcestershire,2018,R,,,
Tom Fell,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
Callum Ferguson,True,False,Middle-order batsman,False,Right-hand bat,,Worcestershire,2018,R,,,
Martin Guptill,True,False,Opening batsman,False,Right-hand bat,,Worcestershire,2018,R,,,
Travis Head,True,False,Middle-order batsman,False,Left-hand bat,,Worcestershire,2018,L,,,
Joe Leach,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
Steve Magoffin,False,False,Bowler,False,Left-hand bat,,Worcestershire,2018,L,,,
Daryl Mitchell,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
Charlie Morris,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
George Rhodes,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
Josh Tongue,False,False,,False,Right-hand bat,,Worcestershire,2018,R,,,
Ross Whiteley,False,False,Middle-order batsman,False,Left-hand bat,,Worcestershire,2018,L,,,
Azeem Rafiq,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
Jonny Bairstow,False,False,Wicketkeeper batsman,True,Right-hand bat,,Yorkshire,2018,R,,,
Gary Ballance,False,False,Middle-order batsman,False,Left-hand bat,,Yorkshire,2018,L,,,
Tim Bresnan,False,False,Allrounder,False,Right-hand bat,,Yorkshire,2018,R,,,
Harry Brook,False,False,Batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
Jack Brooks,False,False,Bowler,False,Right-hand bat,,Yorkshire,2018,R,,,
Ben Coad,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
Matthew Fisher,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
Andy Hodd,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
Tom Kohler-Cadmore,False,False,Batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
Jack Leaning,False,False,Middle-order batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
Alex Lees,False,False,,False,Left-hand bat,,Yorkshire,2018,L,,,
Adam Lyth,False,False,Batsman,False,Left-hand bat,,Yorkshire,2018,L,,,
Steven Patterson,False,False,Bowler,False,Right-hand bat,,Yorkshire,2018,R,,,
Liam Plunkett,False,False,Bowler,False,Right-hand bat,,Yorkshire,2018,R,,,
Cheteshwar Pujara,False,False,Top-order batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
Joe Root,False,False,Top-order batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
Josh Shaw,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
Jonathan Tattersall,False,False,Middle-order batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
James Wainman,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
Matthew Waite,False,False,,False,Right-hand bat,,Yorkshire,2018,R,,,
David Willey,False,False,Bowling allrounder,False,Left-hand bat,,Yorkshire,2018,L,,,
Kane Williamson,True,False,Top-order batsman,False,Right-hand bat,,Yorkshire,2018,R,,,
